turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
61,5d49b7be18ecc30017428cd2,700.38,750.79,"theory and like in New economics. Um And there is also another branch of people that do evolutionary psychology. Uh They are like yeah that is mainly because one of the one of the researchers was like a friend, a close friend of uh leader cost me this that I don't know if you if you know her but she's a really famous um evolutionary psychology in santa Barbara. So it's like a little bit of everything and also experiments like experiments in in experimental economics and that kind of stuff. So what I did was I did uh we well we were part of a project and",Mhm. Mhm. Yeah. Yeah. Mhm. Mhm. Yeah. Yeah. Yeah. Okay.,10,5ec453f93ba6b432bdf01d58,704.24,744.95,-0.5800000000000409,50.40999999999997,0,False,True,111
62,5ec453f93ba6b432bdf01d58,750.74,750.95,If,,0,,,,-0.049999999999954525,0.21000000000003638,0,False,True,1
63,5d49b7be18ecc30017428cd2,750.79,814.36,"we made um video game that was in reality was uh two there were two games from from game theory, like a prisoner's dilemma and public good game. Uh And we put like some cartoons and we made it online on tablets, and we made kids from third to fifth grade to play this at school, uh with their names on, they play with their with their whole cast. And we wanted to reveal like relations on like a social map of the class. And then we do we did also some surveys about bullying behavior. And we wanted to see if there is relation between the corporation in these games and uh pulling patterns and also with great like academic achievement, that","yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Mhm. Yeah. Mhm, mm. Yeah.",11,5ec453f93ba6b432bdf01d58,753.94,813.64,-0.16000000000008185,63.57000000000005,0,False,True,124
64,5ec453f93ba6b432bdf01d58,814.14,814.68,Big,,0,,,,-0.22000000000002728,0.5399999999999636,0,False,True,1
65,5d49b7be18ecc30017428cd2,814.36,834.31,kind of stuff. So it was like a lot of fieldwork also like going to schools and that was uh familiar to me because when I go out of college I started doing classes in high school uh in high school math and physics classes. So,,0,,,,-0.31999999999993634,19.949999999999932,0,False,True,46
66,5ec453f93ba6b432bdf01d58,834.04,834.6,better.,,0,,,,-0.2699999999999818,0.5600000000000591,0,False,True,1
67,5d49b7be18ecc30017428cd2,834.31,848.06,"I had like some familiarity with the classroom. Also my wife, she's uh she's uh elementary school teacher, so I'm like uh a lot in in the in the school environment, so",,0,,,,-0.2900000000000773,13.75,0,False,True,35
68,5ec453f93ba6b432bdf01d58,847.44,854.35,"Yeah. Yeah. And she's, you guys came here because she was doing a masters. Okay.","yeah,",1,5d49b7be18ecc30017428cd2,853.94,854.31,-0.6199999999998909,6.909999999999968,0,False,True,16
69,5d49b7be18ecc30017428cd2,854.31,858.3,she's doing a master in language uh,Yeah.,1,5ec453f93ba6b432bdf01d58,856.74,856.94,-0.04000000000007731,3.990000000000009,0,False,True,8
70,5ec453f93ba6b432bdf01d58,857.94,858.26,Yeah.,,0,,,,-0.35999999999989996,0.31999999999993634,0,False,True,1
71,5d49b7be18ecc30017428cd2,858.31,859.96,education. Um,,0,,,,0.049999999999954525,1.650000000000091,0,False,False,2
72,5ec453f93ba6b432bdf01d58,860.24,860.89,Okay.,,0,,,,0.2799999999999727,0.6499999999999773,0,False,False,1
73,5d49b7be18ecc30017428cd2,861.34,880.71,"but she's just like seeing what what what things uh she's interesting like speaking like a little bit of everything and stuff, but yeah, but it has been like a weird experience because you know, we arrived here like me january and you know",Yeah. Mhm. Yeah. Mhm. Yeah. Yeah. Uh huh.,8,5ec453f93ba6b432bdf01d58,861.44,874.14,0.4500000000000455,19.370000000000005,0,False,False,46
74,5ec453f93ba6b432bdf01d58,880.54,880.76,Thank,,0,,,,-0.17000000000007276,0.22000000000002728,0,False,True,1
75,5d49b7be18ecc30017428cd2,880.72,881.66,March,,0,,,,-0.03999999999996362,0.9399999999999409,0,False,True,1
76,5ec453f93ba6b432bdf01d58,880.76,880.86,you.,,0,,,,-0.8999999999999773,0.10000000000002274,0,False,True,1
77,5d49b7be18ecc30017428cd2,881.67,888.11,"everything was closed and you know, we we haven't like met much of","Oh,",1,5ec453f93ba6b432bdf01d58,882.94,883.96,0.8099999999999454,6.440000000000055,0,False,False,14
78,5ec453f93ba6b432bdf01d58,888.04,888.55,so,,0,,,,-0.07000000000005002,0.5099999999999909,0,False,True,1
79,5d49b7be18ecc30017428cd2,888.12,892.26,anything like. Yeah.,yeah.,1,5ec453f93ba6b432bdf01d58,889.74,890.45,-0.42999999999995,4.139999999999986,0,False,True,3
80,5ec453f93ba6b432bdf01d58,892.64,908.36,"Yeah. That's got to be really frustrating too because I imagine, you know, that's quite the move to make to like do a program or whatever and then it's like okay now stay at home like well dang like.",,0,,,,0.37999999999999545,15.720000000000027,0,False,False,42
81,5d49b7be18ecc30017428cd2,908.04,928.05,"Yeah and also, I mean we we we we don't like no much people in here. Uh we we we just by chance, you know, we we we put some flags in in here, you know, this is like our window, we put like a Chilean flag and we discovered that we have a,",Mhm. Yeah. Yeah. Yeah. Yeah. Mhm. Yeah.,7,5ec453f93ba6b432bdf01d58,913.04,927.44,-0.32000000000005,20.00999999999999,0,False,True,55
82,5ec453f93ba6b432bdf01d58,928.14,928.46,Yeah.,,0,,,,0.09000000000003183,0.32000000000005,0,False,False,1
83,5d49b7be18ecc30017428cd2,928.44,947.07,"we have to be a neighbors. They, they went to another door and we, we, we have interact with them like a little bit, but but yeah, I mean, and in general, you know, even even the english, you know, we haven't uh had the opportunity to",Nice. Yeah. Mhm. Yeah. Yeah.,5,5ec453f93ba6b432bdf01d58,930.04,946.14,-0.01999999999998181,18.629999999999995,0,False,True,48
84,5ec453f93ba6b432bdf01d58,946.54,946.75,Fuck,,0,,,,-0.5300000000000864,0.21000000000003638,0,False,True,1
85,5d49b7be18ecc30017428cd2,947.08,974.86,"practice like to speak more english because we were like the two of us, like at home, obviously we don't speak english uh in here. So, so even when, when we go out and we need to speak, it's like our english is like rusty and like you know, But yeah, I mean, I guess, I guess things are going to improve someday.",Yeah. Yeah. Yeah. Yeah. Yeah.,5,5ec453f93ba6b432bdf01d58,948.74,971.46,0.3300000000000409,27.779999999999973,0,False,False,65
86,5ec453f93ba6b432bdf01d58,973.34,986.84,"Yeah. It's a it's a real strange time, it's not a super fun time to be in America in particular um Uh huh.",Yeah. Yeah.,1,5d49b7be18ecc30017428cd2,984.54,986.45,-1.5199999999999818,13.5,0,False,True,26
87,5d49b7be18ecc30017428cd2,986.84,1033.05,"Also also there has been like a lot of um uncertainty, you know, with this whole the elections and this special order that keep people like uh this whole thing about f visas, I I guess you you know what I'm talking about? Uh So even though we have a J Visa, so it wasn't like exactly affecting us for example. But uh still, I mean, even even though the disorder like now it's not it's not uh they're not going to apply it, but yourselves like a feeling, you know, like like","Yeah. Yeah,",2,5ec453f93ba6b432bdf01d58,1008.14,1032.7,0.0,46.20999999999992,1,False,False,98
88,5ec453f93ba6b432bdf01d58,1032.71,1033.33,it's very,,0,,,,-0.33999999999991815,0.6199999999998909,0,False,True,3
89,5d49b7be18ecc30017428cd2,1033.05,1033.37,you can,,0,,,,-0.2799999999999727,0.31999999999993634,0,False,True,2
90,5ec453f93ba6b432bdf01d58,1033.34,1034.46,unwelcoming,,0,,,,-0.029999999999972715,1.1200000000001182,0,False,True,1
91,5d49b7be18ecc30017428cd2,1033.37,1034.05,be like,,0,,,,-1.0900000000001455,0.6800000000000637,0,False,True,2
92,5ec453f93ba6b432bdf01d58,1034.46,1036.36,and Yeah.,,0,,,,0.41000000000008185,1.8999999999998636,0,False,False,2
93,5d49b7be18ecc30017428cd2,1035.54,1047.27,"talking yeah, like you can be kicked out from here, like uh at any time and uncertainty in general, you know? So that's very nice.","Yeah,",1,5ec453f93ba6b432bdf01d58,1044.74,1045.45,-0.8199999999999363,11.730000000000018,1,False,True,26
94,5ec453f93ba6b432bdf01d58,1047.34,1136.86,"no, I can't, I can't say that, that I'm very proud of much of anything that we seem to do these days. Um Yeah, I'm like at, you know, that's that's my perspective as I'm like, if I was in another country, would I have wanted to come to America in january and certainly what I want to come now and it's not not real certain on that, but I also have, you know, a biased perspective because I've been here the whole time, so I don't I don't know what the what the alternative is I suppose, but yeah, it definitely sounds like it's been a downgrade for you in a lot of ways of having, you know, sort of like a position where you were using your education and and you know, no people and there's probably a certain amount of like I would hope like mm like at least respect and warmth that comes from like being an educator um and to like sort of have that all kind of stripped away and it's like, well I finally like at least I'm at least I'm making money but I'm I'm working at whole foods and nobody knows I'm smart as a whip like, you know",Okay. Yeah. Mm. Mm.,4,5d49b7be18ecc30017428cd2,1047.64,1134.55,0.06999999999993634,89.51999999999998,0,False,False,227
95,5d49b7be18ecc30017428cd2,1137.34,1263.29,"Yeah, but I mean, I don't know, I don't have much problem with that. But the thing is uh what I think that has been like difficult to us is that uh we know that this is like a different culture. Um but it's really hard, really, really hard like to connect with people, you know? Because um in some sense, well with with this whole covid, of course that makes it worse, right? But I don't know. We we we latin Latinos, right? Latin americans. Um We tend to be like very like open uh about like talking loud about like, I don't know, like like being close to people like hugging and all that kind of stuff. And and also I think about maybe humor maybe, I don't know, like even even speaking about things or about things that might be polemical in some sense. You know, I'm always like, like walking in here like, like thinking like uh I don't know someone is going to be offended by this, Someone is going to be like, I don't know bother because or even even the things that that I told you about about this these laws and all this stuff. I mean there is like a lot of people that are like explicitly saying that they don't want people like us in here, you know? So and that is uh it's I don't know, I don't want to to play also the victim or or anything, but it's when you think about it is it's it's weird. It's it's a mess up in some sense. Uh So yeah, and and I don't know. I don't know. It's Yeah.","mhm mhm mhm, mhm, mhm Yeah, yeah, yeah, for sure",8,5ec453f93ba6b432bdf01d58,1154.54,1257.56,0.4800000000000182,125.95000000000005,4,False,False,301
96,5ec453f93ba6b432bdf01d58,1263.14,1263.35,what,,0,,,,-0.14999999999986358,0.209999999999809,0,False,True,1
97,5d49b7be18ecc30017428cd2,1263.3,1314.77,"And also I don't know like like the news and uh all the political stuff that is that is happening here. It's so crazy in some sense. Um It's so uh and in some sense when you're not from here, you you you you sometimes you you think that you're not, I don't know, not allowed, but you're not you don't know like enough of the cultural identity and of a lot of stuff like to to give a proper opinion. Um but in another sense, I don't know uh it happens that that what happens in the politics of the United States in some sense it's relevant for the whole world, right? I mean uh you know.","mhm mhm Yeah,",3,5ec453f93ba6b432bdf01d58,1272.94,1314.36,-0.049999999999954525,51.47000000000003,1,False,True,128
98,5ec453f93ba6b432bdf01d58,1314.37,1340.84,"even even before you came here, I can almost guarantee that you could probably say more about what was going on in America and american history and politics and news and all of that um then probably, you know, most americans myself included could say about what was going on in chile or anywhere, so uh","Yeah, definitely,",1,5d49b7be18ecc30017428cd2,1338.04,1339.66,-0.40000000000009095,26.470000000000027,0,False,True,56
99,5d49b7be18ecc30017428cd2,1340.24,1340.96,definitely.,,0,,,,-0.599999999999909,0.7200000000000273,0,False,True,1
100,5ec453f93ba6b432bdf01d58,1340.85,1387.04,like that uh yeah um yeah I'm sure it's helpful to have um at least have some some neighbors that share a background with you so you at least don't feel entirely like isolated in um in kind of the the cultural lost nous of being new to America and you know you've got a touch point of people that like I know what you're talking about when you mention like a place or a kind of food or music or something and like yeah.,"Mhm. Yeah. Yeah,",2,5d49b7be18ecc30017428cd2,1368.54,1386.38,-0.11000000000012733,46.190000000000055,0,False,True,90
101,5d49b7be18ecc30017428cd2,1386.39,1506.05,"definitely. Also also, I don't know what what I what I've learned, I think in in in all the times that I have come here to the States is that before I came here, you know, very slight, very powerful like latino identity and and cultural, I mean it's super weird in some sense, it's super interesting how like I don't know Mexico for example from chile, they're like very far away. I mean they're like I don't know it's an eight hour flight. I mean it's like crossing like I don't know like a big part of the work and it is amazing. It is incredible how many things we share in common, you know? Mm Of course you have you you get the language that that well it's spoke in a very different way but but you get to understand but many like traits many like I don't know music for example. Uh huh you have like uh and it's super interesting that for example with Brazilians you know because of the of the of the language and because of brazil is like a very strong like cultural identity. They have like their own music. I mean of course every country has their own musicians and their own I don't know like painters, writers whatever. But uh but they have like a very different and like a very um like local cultural identity. And what I mean is I probably I don't know like can sing like I don't know, like 20 or 30 mexican songs. Like if I if I need to or if I want to, but I can't sing like I don't know, like three or four Brazilian songs and you know. And",Mhm. Mhm. Mhm. Mhm. Mhm. Mhm. Mhm.,7,5ec453f93ba6b432bdf01d58,1417.64,1495.96,-0.6499999999998636,119.65999999999985,1,False,True,307
102,5ec453f93ba6b432bdf01d58,1505.44,1517.44,"So it doesn't seem to have more in common with the country that's like farther away um then then brazil is right. Uh yeah,",mm hmm. Yeah.,3,5d49b7be18ecc30017428cd2,1509.24,1515.77,-0.6099999999999,12.0,0,False,True,26
103,5d49b7be18ecc30017428cd2,1518.74,1532.67,"Yeah. I don't know. Uh Yeah. I hope that that this get better uh in some sense. Um and we could be able to, I don't know, go out a little bit more and",,0,,,,1.2999999999999545,13.930000000000064,0,False,False,36
104,5ec453f93ba6b432bdf01d58,1532.64,1534.86,eventually.,,0,,,,-0.029999999999972715,2.2199999999998,0,False,True,1
105,5d49b7be18ecc30017428cd2,1532.67,1574.86,"like get to meet people. Yeah. And and in some sense, uh this this conversation for example, it's interesting in that sense because like allows you, especially in in in in these uh times, you know, I I don't know if the these experimenters uh have thought about, of course they have thought about it. But uh probably they planned this experiment before all this happens. But it's happening. I think that makes like a lot of um difference in some sense of what happens between two strangers like talking. Mm.",Mhm. Mhm. Mhm.,3,5ec453f93ba6b432bdf01d58,1560.34,1573.17,-2.189999999999827,42.18999999999983,0,False,True,94
106,5ec453f93ba6b432bdf01d58,1575.34,1644.06,"Yeah, I think, I think we're all a little bit um uh huh in some sense there's like there's a lot of, a lot of uncertainty and I think there can be, you know, a lot of like fear or even like distrust of people because now it's like, oh, like you might have germs like you might make me sick or something that I think in there's also a lot of isolation that people are feeling and also a lot of um just like everyone is slowing down whether they want to or not. Um because there's a lot less time spent like commuting and like just going out and doing stuff. So I think it has the opportunity to make people more open and you know, willing to connect because it's like, hey, you're a person I see you like, yeah, we're all collectively going through a very similar thing even though our circumstances can vary widely.",Yeah.,1,5d49b7be18ecc30017428cd2,1632.34,1632.96,0.4800000000000182,68.72000000000003,0,False,False,168
