turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
28,5e0e49cfbf3d4e5b0925b2a3,152.22,172.76,and everything is remote so all my classes are remote. Um And we have a practicum that goes along with the program and that's also remote. So I'm attempting The impossible of providing tele therapy to seven year olds with 80 HD over a computer. It's an adventure.,"Oh, mm hmm. Uh huh Mhm, Mhm. Yeah, yeah, mm. Oh wow, good.",11,5f568b81712ed00cb3759181,152.64,170.66,0.06999999999999318,20.539999999999992,0,False,False,51
29,5f568b81712ed00cb3759181,171.24,182.06,"Yeah, yeah, wow. So you're, you want to be a social worker? That's really great. What made you want to become a social worker?","Yeah, yeah. Yeah.",3,5e0e49cfbf3d4e5b0925b2a3,174.44,179.84,-1.5199999999999818,10.819999999999993,2,True,True,26
30,5e0e49cfbf3d4e5b0925b2a3,182.64,204.94,"Oh gosh. Um it was, this is gonna sound bad at first, but I just got to bear with me. So this is kind of like a process of elimination ending. I feel like I ended up here more than I like initially planned to. So I, so I'm at the University of Pennsylvania now for the program, it is also where I went to undergrad and I came",Mhm. Mhm. Mhm.,3,5f568b81712ed00cb3759181,185.14,204.36,0.5799999999999841,22.30000000000001,0,False,False,71
31,5f568b81712ed00cb3759181,204.74,205.06,Thank,,0,,,,-0.19999999999998863,0.3199999999999932,0,False,True,1
32,5e0e49cfbf3d4e5b0925b2a3,204.94,205.78,"independent,",,0,,,,-0.12000000000000455,0.8400000000000034,0,False,True,1
33,5f568b81712ed00cb3759181,205.06,205.46,you.,,0,,,,-0.7199999999999989,0.4000000000000057,0,False,True,1
34,5e0e49cfbf3d4e5b0925b2a3,205.79,232.99,"being really obnoxious freshman, thinking that I was the smartest thing on earth and I was like, I'm gonna be, I'm going to go into medicine and I want to go psychiatry because I've always had an interest in like other people and how other people think and yada yada. But I was like I also want to get paid a lot of money to do that. So I'm like, you know, it's like um I took neuroscience classes for two weeks and I was like uh","Mhm. Okay. Mhm. Mhm, Mhm, Mhm, Mhm, Mhm, mm. Mhm. Mhm. Mhm. Mhm. Mhm.",14,5f568b81712ed00cb3759181,208.34,232.36,0.3299999999999841,27.200000000000017,0,False,False,93
35,5f568b81712ed00cb3759181,232.94,234.76,No.,,0,,,,-0.05000000000001137,1.8199999999999932,0,False,True,1
36,5e0e49cfbf3d4e5b0925b2a3,232.99,277.68,"huh. I was like this is a bad idea. So uh then I was like shit well now what do I do? Um So I was like, okay, well I still I still really like people, I've always been a people, persons like maybe I'll try out psychology because I tried that in high school, I liked it. So I took psych and I was like, okay this is cool, I can do this. I was like but maybe I'll do some research or you know, whatever, keep it academic. Um And then one summer I was working for a research project through the Children's Hospital of philadelphia. And it was about behavioral interventions in philadelphia public schools. And one of my lovely responsibilities as a","Oh. Mhm. Yeah. Yeah. Mhm, mm hmm. Yeah. Mhm. Yeah. Mhm. Yeah. Mhm. Mhm. Mhm. Mhm. Okay. Mhm. Mhm. Mhm. Mhm. Mhm. Mhm.",22,5f568b81712ed00cb3759181,237.14,276.95,-1.7699999999999818,44.69,1,False,True,130
37,5f568b81712ed00cb3759181,277.54,281.98,Oh,,0,,,,-0.13999999999998636,4.439999999999998,0,False,True,1
38,5e0e49cfbf3d4e5b0925b2a3,277.69,292.03,intern was to transcribe a focus meeting. So I was tippy tapping away and it was this program was through a grant. And basically the meeting was between the teachers who had to implement the programme,"yeah. Mhm. Mhm, mm hmm. Mhm.",5,5f568b81712ed00cb3759181,281.99,289.56,-4.2900000000000205,14.339999999999975,0,False,True,36
39,5f568b81712ed00cb3759181,291.74,295.06,Who?,,0,,,,-0.2899999999999636,3.319999999999993,1,True,True,1
40,5e0e49cfbf3d4e5b0925b2a3,292.03,323.76,"and the grant folks and the teachers were like, the teachers essentially kept saying this is great in theory, but it is not working for our kids. And then the grant people were just kind of like, well that's too bad because you still were funding this and you still have to do with whatever year. And I was like, well shit! And I was like, I can't I can't be part of this. Um So then I was left with, okay, I have a psych degree and what can I, what can I do for their and here we are.","Mhm. Mhm. Mhm. Mhm, mm, wow. Mhm. Yeah. Mhm. Mhm. Mhm,",11,5f568b81712ed00cb3759181,295.54,322.15,-3.0300000000000296,31.730000000000018,0,False,True,104
41,5f568b81712ed00cb3759181,323.74,330.94,"wow, that's great. So do you like working with kids or does that? Yeah. Yeah.",Mm Right. Yeah.,3,5e0e49cfbf3d4e5b0925b2a3,325.74,330.22,-0.01999999999998181,7.199999999999989,1,False,True,16
42,5e0e49cfbf3d4e5b0925b2a3,330.23,340.75,"My first year I had to, my first year internship, because like I said, this is my second year, the first one was in a public health center that serves primarily um",Mhm. Yeah. Mhm. Yeah.,4,5f568b81712ed00cb3759181,334.84,339.86,-0.7099999999999795,10.519999999999982,0,False,True,32
43,5f568b81712ed00cb3759181,340.54,340.96,Mhm.,,0,,,,-0.20999999999997954,0.4199999999999591,0,False,True,1
44,5e0e49cfbf3d4e5b0925b2a3,341.14,343.65,homeless adults. And,"Mhm, mm.",2,5f568b81712ed00cb3759181,341.44,342.66,0.18000000000000682,2.509999999999991,0,False,False,3
45,5f568b81712ed00cb3759181,343.44,343.86,What?,,0,,,,-0.20999999999997954,0.4200000000000159,1,True,True,1
46,5e0e49cfbf3d4e5b0925b2a3,343.66,348.75,"that was like the first time my life I ever worked with adults and it was just, I'm good.",Mhm. Yeah.,2,5f568b81712ed00cb3759181,346.34,348.14,-0.19999999999998863,5.089999999999975,0,False,True,20
47,5f568b81712ed00cb3759181,348.54,351.8,"Yes, Yeah, I'm a teacher, adults",,0,,,,-0.20999999999997954,3.259999999999991,0,False,True,7
48,5e0e49cfbf3d4e5b0925b2a3,351.74,351.9,I,,0,,,,-0.060000000000002274,0.15999999999996817,0,False,True,1
49,5f568b81712ed00cb3759181,351.8,351.91,are,,0,,,,-0.0999999999999659,0.11000000000001364,0,False,True,1
50,5e0e49cfbf3d4e5b0925b2a3,351.9,352.16,will.,,0,,,,-0.010000000000047748,0.26000000000004775,0,False,True,1
51,5f568b81712ed00cb3759181,351.91,353.49,harder to deal with,,0,,,,-0.25,1.579999999999984,0,False,True,4
52,5e0e49cfbf3d4e5b0925b2a3,353.24,353.65,We're about,,0,,,,-0.25,0.40999999999996817,0,False,True,3
53,5f568b81712ed00cb3759181,353.5,353.92,the kids,,0,,,,-0.14999999999997726,0.4200000000000159,0,False,True,2
54,5e0e49cfbf3d4e5b0925b2a3,353.65,354.03,to ask,,0,,,,-0.27000000000003865,0.37999999999999545,0,False,True,2
55,5f568b81712ed00cb3759181,353.92,354.1,"here,",,0,,,,-0.1099999999999568,0.18000000000000682,0,False,True,1
56,5e0e49cfbf3d4e5b0925b2a3,354.03,354.17,you,,0,,,,-0.07000000000005002,0.1400000000000432,0,False,True,1
57,5f568b81712ed00cb3759181,354.1,354.26,you,,0,,,,-0.06999999999999318,0.15999999999996817,0,False,True,1
58,5e0e49cfbf3d4e5b0925b2a3,354.17,354.34,from,,0,,,,-0.08999999999997499,0.16999999999995907,0,False,True,1
59,5f568b81712ed00cb3759181,354.26,354.56,be.,,0,,,,-0.07999999999998408,0.30000000000001137,0,False,True,1
60,5e0e49cfbf3d4e5b0925b2a3,354.34,355.55,your background.,,0,,,,-0.22000000000002728,1.2100000000000364,0,False,True,2
61,5f568b81712ed00cb3759181,355.24,362.26,"Yeah. So I'm teaching online right now, so Oh, that's great. Do you like younger kids? Older kids?",Oh. Mhm.,2,5e0e49cfbf3d4e5b0925b2a3,358.04,360.56,-0.3100000000000023,7.019999999999982,2,True,True,20
62,5e0e49cfbf3d4e5b0925b2a3,362.34,363.06,No preference.,,0,,,,0.07999999999998408,0.7200000000000273,0,False,False,2
63,5f568b81712ed00cb3759181,363.34,364.69,No preference. Okay.,,0,,,,0.2799999999999727,1.3500000000000227,0,False,False,3
64,5e0e49cfbf3d4e5b0925b2a3,364.44,365.55,We're going to teach.,,0,,,,-0.25,1.1100000000000136,0,False,True,5
65,5f568b81712ed00cb3759181,365.74,368.87,"Uh middle school, so 6th, 7th 8th, I","Oh,",1,5e0e49cfbf3d4e5b0925b2a3,367.54,367.86,0.18999999999999773,3.1299999999999955,0,False,False,8
66,5e0e49cfbf3d4e5b0925b2a3,368.84,369.12,the,,0,,,,-0.03000000000002956,0.28000000000002956,0,False,True,1
67,5f568b81712ed00cb3759181,368.87,369.3,love,,0,,,,-0.25,0.4300000000000068,0,False,True,1
68,5e0e49cfbf3d4e5b0925b2a3,369.13,369.26,what,,0,,,,-0.17000000000001592,0.12999999999999545,0,False,True,1
69,5f568b81712ed00cb3759181,369.3,370.07,that age.,,0,,,,0.040000000000020464,0.7699999999999818,0,False,False,2
70,5e0e49cfbf3d4e5b0925b2a3,370.04,370.2,through,,0,,,,-0.029999999999972715,0.15999999999996817,0,False,True,1
71,5f568b81712ed00cb3759181,370.08,370.41,They're,,0,,,,-0.12000000000000455,0.3300000000000409,0,False,True,2
72,5e0e49cfbf3d4e5b0925b2a3,370.2,371.36,"the walls,",,0,,,,-0.21000000000003638,1.160000000000025,0,False,True,2
73,5f568b81712ed00cb3759181,370.41,372.96,"just, oh my gosh,",,0,,,,-0.9499999999999886,2.5499999999999545,0,False,True,4
74,5e0e49cfbf3d4e5b0925b2a3,371.94,373.76,"it's like, mhm.",,0,,,,-1.0199999999999818,1.8199999999999932,0,False,True,4
75,5f568b81712ed00cb3759181,373.44,374.44,go ahead.,,0,,,,-0.3199999999999932,1.0,0,False,True,2
76,5e0e49cfbf3d4e5b0925b2a3,374.34,377.36,"They're the best words like, you know, you know?",,0,,,,-0.10000000000002274,3.0200000000000387,1,True,True,10
77,5f568b81712ed00cb3759181,376.94,403.98,"Yeah. Yeah, I just like that you can influence them or, you know, I feel like high schoolers, a lot of them have already chosen their path. Either are done with school or they want to go to college and it's kind of hard where middle school students are still open to being influenced. There were willing to learn especially the girls like I love you know having an influence because so many of them are like I want a boyfriend but if you can really get them to focus on themselves",Yeah.,1,5e0e49cfbf3d4e5b0925b2a3,393.84,394.16,-0.4200000000000159,27.04000000000002,0,False,True,93
78,5e0e49cfbf3d4e5b0925b2a3,403.94,405.26,Good.,,0,,,,-0.040000000000020464,1.3199999999999932,0,False,True,1
79,5f568b81712ed00cb3759181,403.99,408.05,"it's like you need to focus on you, it's not about the boy.",,0,,,,-1.2699999999999818,4.060000000000002,0,False,True,15
80,5e0e49cfbf3d4e5b0925b2a3,408.34,409.15,"That,",,0,,,,0.2899999999999636,0.8100000000000023,0,False,False,1
81,5f568b81712ed00cb3759181,408.44,425.86,"So I just love I love kids too so that's great. Oh okay so I went to U. C. L. A. And you in Los Angeles so and I'm a teacher which I love I love I love the kids, they're so fun.",Yeah. Mhm.,2,5e0e49cfbf3d4e5b0925b2a3,412.24,417.65,-0.7099999999999795,17.420000000000016,0,False,True,46
82,5e0e49cfbf3d4e5b0925b2a3,425.64,429.16,"That's something you always knew you wanted to do, or was that? Um",Mhm.,1,5f568b81712ed00cb3759181,427.74,427.95,-0.22000000000002728,3.5200000000000387,1,False,True,14
83,5f568b81712ed00cb3759181,428.84,445.4,"Um Well when I was little I used to like playing teacher. I don't know I just kind of fell into it, like I always liked helping people learn things always. I I love kids, so it just kind of fell into it like I can do that. Yeah, why not? It's",Mhm. Yeah. Yeah. Uh,4,5e0e49cfbf3d4e5b0925b2a3,433.04,445.19,-0.32000000000005,16.560000000000002,1,False,True,54
84,5e0e49cfbf3d4e5b0925b2a3,445.2,451.06,"A few things definitely. I feel like when you put them together, that just kind of small figure. Yes.","right,",1,5f568b81712ed00cb3759181,447.84,450.77,-0.19999999999998863,5.860000000000014,0,False,True,19
85,5f568b81712ed00cb3759181,450.78,454.95,it's just great. So what do you like to do for fun?,Yeah.,1,5e0e49cfbf3d4e5b0925b2a3,452.44,453.24,-0.28000000000002956,4.170000000000016,1,True,True,13
86,5e0e49cfbf3d4e5b0925b2a3,456.24,460.16,"Free time, wow, concept.","Yes,",1,5f568b81712ed00cb3759181,457.84,458.16,1.2900000000000205,3.920000000000016,0,False,False,4
87,5f568b81712ed00cb3759181,460.04,460.55,if,,0,,,,-0.12000000000000455,0.5099999999999909,0,False,True,1
88,5e0e49cfbf3d4e5b0925b2a3,460.74,473.67,"I play video games um a lot because that is just a great way to escape this reality for a little bit. Um do that. God,","yeah. Uh Mhm. Mhm, mm. Mhm.",6,5f568b81712ed00cb3759181,460.94,471.06,0.18999999999999773,12.930000000000007,0,False,False,26
89,5f568b81712ed00cb3759181,472.94,474.16,What?,,0,,,,-0.7300000000000182,1.2200000000000273,1,True,True,1
90,5e0e49cfbf3d4e5b0925b2a3,473.68,482.01,I don't know. I think I I do really enjoy the Food Network. Um So I will watch uh there's,"Oh,",1,5f568b81712ed00cb3759181,477.04,480.36,-0.4800000000000182,8.329999999999984,0,False,True,22
91,5f568b81712ed00cb3759181,481.94,482.75,that's just,a show,1,5e0e49cfbf3d4e5b0925b2a3,482.01,482.4,-0.06999999999999318,0.8100000000000023,0,False,True,3
92,5e0e49cfbf3d4e5b0925b2a3,482.4,483.82,called Halloween Wars,,0,,,,-0.35000000000002274,1.420000000000016,0,False,True,3
93,5f568b81712ed00cb3759181,483.8,485.22,what,,0,,,,-0.01999999999998181,1.420000000000016,0,False,True,1
94,5e0e49cfbf3d4e5b0925b2a3,483.83,485.64,where a sugar,,0,,,,-1.3900000000000432,1.8100000000000023,0,False,True,3
95,5f568b81712ed00cb3759181,485.25,486.32,Children?,,0,,,,-0.38999999999998636,1.0699999999999932,1,True,True,1
96,5e0e49cfbf3d4e5b0925b2a3,485.64,500.63,"artist, a cake sculptor or two's cake sculptures are on the team and they have to make these like giant displays about Halloween and the pumpkin carver. That's what I was missing. Um And it's it's like very, I don't know, things that make me happy","Mhm. Yeah, wow, mm hmm. Oh,",6,5f568b81712ed00cb3759181,492.14,499.85,-0.6800000000000068,14.990000000000009,0,False,True,51
97,5f568b81712ed00cb3759181,500.44,502.76,better,,0,,,,-0.18999999999999773,2.319999999999993,0,False,True,1
98,5e0e49cfbf3d4e5b0925b2a3,500.63,502.46,in this life or just very doesn't take it.,,0,,,,-2.1299999999999955,1.829999999999984,0,False,True,10
99,5f568b81712ed00cb3759181,502.76,505.76,"not to think about anything else, Yeah.",Yeah.,1,5e0e49cfbf3d4e5b0925b2a3,504.34,505.65,0.30000000000001137,3.0,0,False,False,7
100,5e0e49cfbf3d4e5b0925b2a3,506.44,507.16,What about you?,Oh,1,5f568b81712ed00cb3759181,506.44,507.06,0.6800000000000068,0.7200000000000273,1,True,False,3
101,5f568b81712ed00cb3759181,507.64,529.92,"um well I have, I'm a single mom, I have a five year old son, so he takes a lot of my time, but I love spending time with him, like I would never want, it's hard for me, everyone's like, well why don't you go out and date? It's like I can't really justify spending time with someone else. I'd rather spend it with my son because I just enjoy spending time with them so much. So that's",Okay. Yeah. Yeah. Yeah.,4,5e0e49cfbf3d4e5b0925b2a3,510.94,528.34,0.47999999999996135,22.279999999999973,1,False,False,87
102,5e0e49cfbf3d4e5b0925b2a3,529.54,530.46,What? I am,a,1,5f568b81712ed00cb3759181,529.93,530.55,-0.37999999999999545,0.9200000000000728,1,False,True,3
103,5f568b81712ed00cb3759181,530.94,535.35,"William. Yeah, he just turned five on the 12th.",Oh,1,5e0e49cfbf3d4e5b0925b2a3,532.04,532.76,0.4800000000000182,4.409999999999968,0,False,False,9
104,5e0e49cfbf3d4e5b0925b2a3,534.94,540.16,wash was not about the birthday party situation or what was that like for you guys?,Okay.,1,5f568b81712ed00cb3759181,536.04,536.55,-0.40999999999996817,5.219999999999914,1,True,True,16
105,5f568b81712ed00cb3759181,540.34,550.69,"Um it was okay because he um his sensory processing disorder, so he really has a hard time with other people being in the room. So it's just me and my mom and William totally",Okay. Mm.,2,5e0e49cfbf3d4e5b0925b2a3,544.44,547.75,0.18000000000006366,10.350000000000023,0,False,False,36
106,5e0e49cfbf3d4e5b0925b2a3,550.34,550.55,What?,,0,,,,-0.35000000000002274,0.2099999999999227,1,True,True,1
107,5f568b81712ed00cb3759181,550.69,551.88,loved it.,,0,,,,0.14000000000010004,1.1899999999999409,0,False,False,2
108,5e0e49cfbf3d4e5b0925b2a3,551.84,552.07,But,,0,,,,-0.03999999999996362,0.2300000000000182,0,False,True,1
109,5f568b81712ed00cb3759181,551.89,552.16,The,,0,,,,-0.18000000000006366,0.2699999999999818,0,False,True,1
110,5e0e49cfbf3d4e5b0925b2a3,552.07,552.26,what?,,0,,,,-0.08999999999991815,0.18999999999994088,1,True,True,1
111,5f568b81712ed00cb3759181,552.16,560.06,"only thing he's really into trains right now, He wanted to go see a training. Like we can't right now, but when this is gone, we can't.",,0,,,,-0.10000000000002274,7.899999999999977,0,False,True,30
112,5e0e49cfbf3d4e5b0925b2a3,560.14,566.92,"Yeah, it's really interesting that he is the sensory thing, but he wants to go see a train like I don't","Yeah. Mhm. Mhm. Yeah,",4,5f568b81712ed00cb3759181,561.64,566.81,0.08000000000004093,6.779999999999973,0,False,False,23
113,5f568b81712ed00cb3759181,566.82,567.03,he,,0,,,,-0.09999999999990905,0.2099999999999227,0,False,True,1
114,5e0e49cfbf3d4e5b0925b2a3,566.93,567.55,know.,,0,,,,-0.10000000000002274,0.6200000000000045,0,False,True,1
115,5f568b81712ed00cb3759181,567.03,572.46,has like noise canceling headphones. So when she takes he wears this all the time. So,Okay. Yes yeah,3,5e0e49cfbf3d4e5b0925b2a3,567.94,572.24,-0.5199999999999818,5.430000000000064,0,False,True,16
116,5e0e49cfbf3d4e5b0925b2a3,572.64,575.06,that's cute,,0,,,,0.17999999999994998,2.419999999999959,0,False,False,3
117,5f568b81712ed00cb3759181,573.84,580.61,"Yeah. Yeah. Yeah, that was fun. And yeah, that's basically my free time is my son,",,0,,,,-1.2199999999999136,6.769999999999982,0,False,True,17
118,5e0e49cfbf3d4e5b0925b2a3,580.34,580.55,look.,,0,,,,-0.2699999999999818,0.2099999999999227,0,False,True,1
119,5f568b81712ed00cb3759181,580.61,589.55,"but I used to play games, computer games a lot, but I can't really anymore. Yeah. Do you have a kid or you married or?",Yeah. Yeah,2,5e0e49cfbf3d4e5b0925b2a3,581.34,586.94,0.06000000000005912,8.93999999999994,1,True,False,26
120,5e0e49cfbf3d4e5b0925b2a3,589.94,595.59,No I am I'm in a relationship um I'm 23 so it's a,"Mhm. Yeah. Mm. Oh,",4,5f568b81712ed00cb3759181,591.34,595.26,0.39000000000010004,5.649999999999977,0,False,False,16
121,5f568b81712ed00cb3759181,595.27,595.59,"yeah,",,0,,,,-0.32000000000005,0.32000000000005,0,False,True,1
122,5e0e49cfbf3d4e5b0925b2a3,595.6,599.15,life for me. Um I have a dog,,0,,,,0.009999999999990905,3.5499999999999545,0,False,False,8
123,5f568b81712ed00cb3759181,598.74,599.43,I,,0,,,,-0.40999999999996817,0.6899999999999409,0,False,True,1
124,5e0e49cfbf3d4e5b0925b2a3,599.16,599.56,that count.,,0,,,,-0.2699999999999818,0.39999999999997726,0,False,True,2
125,5f568b81712ed00cb3759181,599.43,601.76,am. What kind of dog do you have?,,0,,,,-0.12999999999999545,2.330000000000041,1,True,True,8
126,5e0e49cfbf3d4e5b0925b2a3,601.84,610.95,"Uh She's running around back here. She's a mutt. She's real cute though. Her name is Peyton, she's four years old. Um Yeah we","Mhm, mm.",2,5f568b81712ed00cb3759181,604.14,609.55,0.08000000000004093,9.110000000000014,0,False,False,28
127,5f568b81712ed00cb3759181,610.84,611.16,Mhm.,,0,,,,-0.11000000000001364,0.31999999999993634,0,False,True,1
128,5e0e49cfbf3d4e5b0925b2a3,610.95,618.75,have no idea what she is but she's she's cute and she's not friendly. I was about to say she's friendly but she's not she's friendly to us and to nobody or anything else.,Yeah.,1,5f568b81712ed00cb3759181,617.44,617.64,-0.2099999999999227,7.7999999999999545,0,False,True,40
129,5f568b81712ed00cb3759181,619.14,634.55,"Is your rescue? Yeah, that's my dog to before I had my son. It was just the two of us. I understand they can be very protective of their people. Yeah. That's so great. Is she big Little what?",Yeah yeah yeah yeah,4,5e0e49cfbf3d4e5b0925b2a3,620.54,631.95,0.38999999999998636,15.409999999999968,2,True,False,41
130,5e0e49cfbf3d4e5b0925b2a3,634.34,642.46,He was 25th. Come here come here I don't know if this is part of the things I wanted to do in this study but I'm gonna do it anyway.,Yeah. Mhm.,2,5f568b81712ed00cb3759181,638.24,640.05,-0.2099999999999227,8.120000000000005,0,False,True,33
131,5f568b81712ed00cb3759181,642.54,649.15,"Oh, that's okay. I love dogs. Dogs and kids. Oh my gosh. Hi sweetheart. You are",Oh really,2,5e0e49cfbf3d4e5b0925b2a3,644.64,647.83,0.07999999999992724,6.610000000000014,0,False,False,17
132,5e0e49cfbf3d4e5b0925b2a3,649.04,649.66,simple.,,0,,,,-0.11000000000001364,0.6200000000000045,0,False,True,1
133,5f568b81712ed00cb3759181,649.16,652.05,so cute. Hi.,,0,,,,-0.5,2.8899999999999864,0,False,True,3
134,5e0e49cfbf3d4e5b0925b2a3,651.04,656.36,Okay. 29 grounds. She's £1 away from being overweight mm.,"Oh. Oh,",2,5f568b81712ed00cb3759181,652.74,656.18,-1.009999999999991,5.32000000000005,0,False,True,12
135,5f568b81712ed00cb3759181,656.18,661.64,you're fine. You look so good. Oh my gosh.,Yeah,1,5e0e49cfbf3d4e5b0925b2a3,658.54,658.95,-0.18000000000006366,5.460000000000036,0,False,True,10
136,5e0e49cfbf3d4e5b0925b2a3,661.04,667.05,"too many snacks during the day. That's kind of the problem, but it's like you can't say no to that face. Mhm,","Yeah,",1,5f568b81712ed00cb3759181,666.14,666.83,-0.6000000000000227,6.009999999999991,0,False,True,25
137,5f568b81712ed00cb3759181,666.84,677.75,"it's hard. Yeah, they just want to make them happy. So um the person you're in a relationship with, do you live together or do you live separately?",yep.,1,5e0e49cfbf3d4e5b0925b2a3,670.24,671.86,-0.2099999999999227,10.909999999999968,1,True,True,30
138,5e0e49cfbf3d4e5b0925b2a3,678.04,690.76,"No. Um we met so it's a very weird process of events that might result in some of my over sharing, but here we are and we're probably never gonna talk again after this, so I'm just gonna go for it. Um",Mhm.,1,5f568b81712ed00cb3759181,679.44,679.65,0.2899999999999636,12.720000000000027,0,False,False,47
139,5f568b81712ed00cb3759181,689.84,692.56,But,,0,,,,-0.9199999999999591,2.7199999999999136,0,False,True,1
140,5e0e49cfbf3d4e5b0925b2a3,691.24,717.26,"We matched on Bumble about a year ago. Um She came on like a little bit too strong for my preferences because I was just figuring out who I was, what my preferences were mm And she was just like yeah let's do this. And I was like whoa wait, we we were friends for a couple of months and then things in my life just kind of started imploding like um my","okay. Mhm, mm. Mhm. Mhm. Mhm uh",7,5f568b81712ed00cb3759181,693.04,716.97,-1.3199999999999363,26.019999999999982,0,False,True,74
