turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
20,5e9e23f67266611ed1219178,476.01,476.65,platform.,,0,,,,-0.17000000000001592,0.6399999999999864,0,False,True,1
21,5e3d91a08dfa83000c9f4d36,476.18,486.7,"form. Yeah. For for me, I just use uh Prolific on the other one. So it just opened up there. Sorry. Right. All right.","Uh huh. Yeah,",2,5e9e23f67266611ed1219178,480.34,486.42,-0.46999999999997044,10.519999999999982,0,False,True,24
22,5e9e23f67266611ed1219178,486.43,487.16,"berries,",,0,,,,-0.2699999999999818,0.7300000000000182,0,False,True,1
23,5e3d91a08dfa83000c9f4d36,486.71,488.66,To start all over again.,,0,,,,-0.4500000000000455,1.9500000000000455,0,False,True,5
24,5e9e23f67266611ed1219178,488.64,491.76,"you know? Yeah. Cool. Uh What's Right,","Yeah,",1,5e3d91a08dfa83000c9f4d36,490.04,490.36,-0.020000000000038654,3.1200000000000045,1,False,True,8
25,5e3d91a08dfa83000c9f4d36,491.54,492.65,I'm hidden,,0,,,,-0.21999999999997044,1.1099999999999568,0,False,True,3
26,5e9e23f67266611ed1219178,494.04,494.21,I'm,,0,,,,1.3900000000000432,0.16999999999995907,0,False,False,2
27,5e3d91a08dfa83000c9f4d36,494.14,494.49,here.,,0,,,,-0.06999999999999318,0.35000000000002274,0,False,True,1
28,5e9e23f67266611ed1219178,494.21,494.5,sorry what,,0,,,,-0.28000000000002956,0.29000000000002046,0,False,True,2
29,5e3d91a08dfa83000c9f4d36,494.49,494.75,N,,0,,,,-0.009999999999990905,0.2599999999999909,0,False,True,1
30,5e9e23f67266611ed1219178,494.5,494.85,was it?,,0,,,,-0.25,0.35000000000002274,1,True,True,2
31,5e3d91a08dfa83000c9f4d36,494.76,496.56,H I R E M.,Uh,1,5e9e23f67266611ed1219178,495.44,495.65,-0.09000000000003183,1.8000000000000114,0,False,True,5
32,5e9e23f67266611ed1219178,497.94,501.66,H. I. R. E. N. Okay. Cool. Um Nate.,Mhm.,1,5e3d91a08dfa83000c9f4d36,500.04,500.36,1.3799999999999955,3.7200000000000273,0,False,False,9
33,5e3d91a08dfa83000c9f4d36,501.14,504.41,"Left. Nice to meet, you know, very low.",Yeah.,1,5e9e23f67266611ed1219178,502.94,503.74,-0.5200000000000387,3.2700000000000387,0,False,True,8
34,5e9e23f67266611ed1219178,504.84,506.48,Yeah. I'm,,0,,,,0.42999999999995,1.6400000000000432,0,False,False,3
35,5e3d91a08dfa83000c9f4d36,506.44,506.69,Where,,0,,,,-0.040000000000020464,0.25,0,False,True,1
36,5e9e23f67266611ed1219178,506.48,506.96,sorry.,,0,,,,-0.20999999999997954,0.47999999999996135,0,False,True,1
37,5e3d91a08dfa83000c9f4d36,506.69,507.66,are you located?,,0,,,,-0.2699999999999818,0.9700000000000273,1,True,True,3
38,5e9e23f67266611ed1219178,509.04,511.05,Um Columbia Missouri.,,0,,,,1.3799999999999955,2.009999999999991,0,False,False,3
39,5e3d91a08dfa83000c9f4d36,510.64,515.46,"Oh, wow, Okay. Um, I am in Nashville Tennessee.",,0,,,,-0.410000000000025,4.82000000000005,0,False,True,9
40,5e9e23f67266611ed1219178,517.14,521.46,I love Nashville man. Nashville is one of the coolest cities I've ever been to.,Mhm.,1,5e3d91a08dfa83000c9f4d36,518.54,518.75,1.67999999999995,4.32000000000005,0,False,False,16
41,5e3d91a08dfa83000c9f4d36,521.34,530.55,It's so we just moved here. Um We moved from Washington D. C. So I lived in dc almost like a decade. So um,"Okay,",1,5e9e23f67266611ed1219178,527.14,528.25,-0.12000000000000455,9.209999999999923,0,False,True,25
42,5e9e23f67266611ed1219178,530.24,532.55,cool. This is for two.,yeah,1,5e3d91a08dfa83000c9f4d36,532.14,532.75,-0.30999999999994543,2.3099999999999454,0,False,True,5
43,5e3d91a08dfa83000c9f4d36,532.76,540.66,I mean I miss D. C. But that's because I've lived there for like 10 years and we just moved here like six months ago so we don't know as many people.,Yeah. Yeah.,2,5e9e23f67266611ed1219178,538.74,539.64,0.21000000000003638,7.899999999999977,0,False,False,35
44,5e9e23f67266611ed1219178,541.74,553.26,Yeah. Do Nashville is a nice city though? Um Well I guess you're a few of your months have been interrupted with covid 19 but one hand you'll get to see. It's pretty cool.,Yeah. Mhm. Mhm.,3,5e3d91a08dfa83000c9f4d36,548.54,550.85,1.080000000000041,11.519999999999982,1,False,False,37
45,5e3d91a08dfa83000c9f4d36,552.84,566.82,"Yeah I mean I think I'm like I like the people here. It was like first when we moved here we since we didn't know anybody, I thought it would be much harder to let meet people, especially if you're not in college and like you know we're very close to Vanderbilt","Um Okay,",2,5e9e23f67266611ed1219178,553.84,565.55,-0.4199999999999591,13.980000000000018,0,False,True,56
46,5e9e23f67266611ed1219178,566.56,566.95,no problem.,,0,,,,-0.2600000000001046,0.39000000000010004,0,False,True,2
47,5e3d91a08dfa83000c9f4d36,566.82,569.46,so we get a lot of Vanderbilt students around.,Oh,1,5e9e23f67266611ed1219178,568.44,568.65,-0.12999999999999545,2.6399999999999864,0,False,True,9
48,5e9e23f67266611ed1219178,570.14,572.14,Vanderbilt tonight school? Yeah.,Yeah,1,5e3d91a08dfa83000c9f4d36,571.34,572.58,0.67999999999995,2.0,1,False,False,4
49,5e3d91a08dfa83000c9f4d36,572.59,589.95,"but I'm liking this the scene. Uh you know the restaurants, bars. Um It's a good scene. Um It's just a little bit too much because it's become like a mini Vegas as like a lot of coming here",Yeah. Mm,2,5e9e23f67266611ed1219178,580.94,587.56,0.4500000000000455,17.360000000000014,0,False,False,43
50,5e9e23f67266611ed1219178,589.45,590.2,And expanding.,,0,,,,-0.5,0.75,0,False,True,2
51,5e3d91a08dfa83000c9f4d36,589.96,594.76,to like party and like a lot of bachelorette parties all the time. So.,,0,,,,-0.2400000000000091,4.7999999999999545,0,False,True,14
52,5e9e23f67266611ed1219178,595.94,604.96,Yeah. It's supposed to be like the country music capital of the world. And I went for New Year's one time and thankfully only heard one country song. So.,Yeah. Yeah,2,5e3d91a08dfa83000c9f4d36,598.84,604.77,1.1800000000000637,9.019999999999982,0,False,False,31
53,5e3d91a08dfa83000c9f4d36,604.77,609.15,I mean yeah I'm not a big country music fan so,"Oh yeah,",2,5e9e23f67266611ed1219178,606.84,608.4,-0.19000000000005457,4.3799999999999955,0,False,True,12
54,5e9e23f67266611ed1219178,608.4,609.16,I hear them. I,,0,,,,-0.75,0.7599999999999909,0,False,True,4
55,5e3d91a08dfa83000c9f4d36,609.74,629.95,"um I totally I mean we we've been to a couple of places that do not country stuff. Um It's a little predominant here with the country music, but like the one thing that I've noticed is that you cannot go out for karaoke or anything else because everybody is a singer. It's. Yes.",wow.,1,5e9e23f67266611ed1219178,628.74,629.36,0.5800000000000409,20.210000000000036,0,False,False,59
56,5e9e23f67266611ed1219178,629.94,634.86,"Yeah, I guess that's the it's like aspect of it. What brought you to Nashville?",Yeah.,1,5e3d91a08dfa83000c9f4d36,632.24,632.65,-0.009999999999990905,4.919999999999959,1,True,True,17
57,5e3d91a08dfa83000c9f4d36,634.24,655.16,Um So my partner got a job at Vanderbilt for a year. So we're just here for one years which also acts like this additional complexity in some way. Because it's like we're only here for one year. Do we really need to go out and like meet people for this one year because we're moving back to D. C. After,Um,1,5e9e23f67266611ed1219178,642.44,642.86,-0.6200000000000045,20.91999999999996,0,False,True,65
58,5e9e23f67266611ed1219178,655.34,657.58,What? Okay.,mm,1,5e3d91a08dfa83000c9f4d36,655.34,655.85,0.18000000000006366,2.240000000000009,1,False,False,2
59,5e3d91a08dfa83000c9f4d36,657.04,657.44,Prison.,,0,,,,-0.5400000000000773,0.40000000000009095,0,False,True,1
60,5e9e23f67266611ed1219178,657.59,661.05,"I'm just uh your partner, like a professor",Yeah.,1,5e3d91a08dfa83000c9f4d36,658.94,659.14,0.14999999999997726,3.4599999999999227,0,False,False,9
61,5e3d91a08dfa83000c9f4d36,660.64,661.86,A post doc.,,0,,,,-0.40999999999996817,1.2200000000000273,0,False,True,3
62,5e9e23f67266611ed1219178,663.04,666.46,post up rotate. I'll be there eventually. Uh,Yeah.,1,5e3d91a08dfa83000c9f4d36,665.04,666.14,1.17999999999995,3.4200000000000728,0,False,False,9
63,5e3d91a08dfa83000c9f4d36,666.54,667.05,Area.,,0,,,,0.07999999999992724,0.5099999999999909,0,False,False,1
64,5e9e23f67266611ed1219178,667.14,669.26,Yeah. Well what's sold?,,0,,,,0.09000000000003183,2.1200000000000045,1,True,False,5
65,5e3d91a08dfa83000c9f4d36,668.84,671.06,We're both in economists.,,0,,,,-0.4199999999999591,2.2199999999999136,0,False,True,5
66,5e9e23f67266611ed1219178,672.54,682.36,"Very interesting. I mean psychology, cognitive psychology. So I do research on human memory fascinating. So where are you at? Men in your,",Okay. Okay,2,5e3d91a08dfa83000c9f4d36,677.34,679.76,1.4800000000000182,9.82000000000005,1,False,False,23
67,5e3d91a08dfa83000c9f4d36,682.24,683.13,So,,0,,,,-0.12000000000000455,0.8899999999999864,0,False,True,1
68,5e9e23f67266611ed1219178,682.84,683.46,are you?,,0,,,,-0.2899999999999636,0.6200000000000045,1,True,True,2
69,5e3d91a08dfa83000c9f4d36,683.14,724.96,um so I graduated about 10 years ago and I've worked uh in public policy consulting for a private small private business in but mostly doing government consulting. And so it's my job is such that they allowed me to work remotely. So you know I've been doing remote work for like a long about six months or so. So you know when covid head it was like nothing changed. The only thing that changed was like I used to go a lot to coffee shops and like hang out at coffee shops. Um Now it's just working from home the entire time.,Uh huh. Oh yeah. Okay. Yeah mm,6,5e9e23f67266611ed1219178,699.64,724.36,-0.32000000000005,41.82000000000005,0,False,True,107
70,5e9e23f67266611ed1219178,725.64,734.66,I'm the same way I work from coffee shops all the time and so it was a weird transition working from home. But um,Yeah. Mhm.,2,5e3d91a08dfa83000c9f4d36,730.44,733.35,0.67999999999995,9.019999999999982,0,False,False,25
71,5e3d91a08dfa83000c9f4d36,734.71,735.06,And,,0,,,,0.05000000000006821,0.34999999999990905,0,False,False,1
72,5e9e23f67266611ed1219178,735.04,739.86,it's okay. So is Nashville like is it opening back up now or?,,0,,,,-0.01999999999998181,4.82000000000005,1,True,True,14
73,5e3d91a08dfa83000c9f4d36,739.34,753.12,um the state opened friday. Um uh No I think last last friday but the city is still um band or has,,0,,,,-0.5199999999999818,13.779999999999973,0,False,True,22
74,5e9e23f67266611ed1219178,752.74,753.06,I.,,0,,,,-0.37999999999999545,0.31999999999993634,0,False,True,1
75,5e3d91a08dfa83000c9f4d36,753.12,765.35,banned everything till I want to say next week. And then it's going like a slow opening up where it will open up like um Mhm. Hair salons and things like that.,Uh huh.,1,5e9e23f67266611ed1219178,757.64,757.84,0.06000000000005912,12.230000000000018,0,False,False,33
76,5e9e23f67266611ed1219178,766.44,796.65,"Okay. Yeah that's similar to what happened here. So Columbia Missouri, it's like the fourth largest city in the state. It's like 150,000 people. Somehow we got really lucky. We only have four active cases in the entire county which is relative to the population size. And Missouri just lifted its statewide stay at home order monday and Columbia slowly eat. So like hair salons just opened this week. Um Local coffee shops actually reopened. I swung by one but I I don't",Uh huh. Oh wow. Yeah. Mhm,6,5e3d91a08dfa83000c9f4d36,773.34,794.66,1.0900000000000318,30.209999999999923,0,False,False,87
77,5e3d91a08dfa83000c9f4d36,796.44,797.76,comfortable.,,0,,,,-0.2099999999999227,1.3199999999999363,0,False,True,1
78,5e9e23f67266611ed1219178,796.65,802.86,feel comfortable yet inside it so I just got tipped. But let's see how that plays out,Yeah. Yeah.,2,5e3d91a08dfa83000c9f4d36,799.04,802.63,-1.1100000000000136,6.210000000000036,0,False,True,18
79,5e3d91a08dfa83000c9f4d36,802.64,828.56,"So are at least my favorite coffee place doesn't, I mean it used to have a little bit of seating, but like it's more like to go kind of coffee place. But we were seeing, we go, so just to be seen because we live in a one bedroom And me and my partner both work from home now, so it's just being 24 hours and so we go for a walk um",,0,,,,-0.22000000000002728,25.91999999999996,0,False,True,76
80,5e9e23f67266611ed1219178,828.14,828.46,it.,,0,,,,-0.4199999999999591,0.32000000000005,0,False,True,1
81,5e3d91a08dfa83000c9f4d36,829.04,854.75,"About an hour each day right after work at five. Um People there weren't really like um social distancing in some way and I was just like to me it was like but you're just there to like get coffee, how hard will it be to like. It's still it's kind of funny but I think everybody is also been like store crazy when like everybody's just sitting at home or not.",Yeah. Oh,2,5e9e23f67266611ed1219178,848.14,849.45,0.5799999999999272,25.710000000000036,0,False,False,77
82,5e9e23f67266611ed1219178,855.34,857.56,it's warming up.,Yeah.,1,5e3d91a08dfa83000c9f4d36,855.62,856.75,0.5900000000000318,2.2199999999999136,0,False,False,4
83,5e3d91a08dfa83000c9f4d36,857.24,862.55,Yeah. Yeah. It was also like 75° so it was like a perfect weather to be outside,,0,,,,-0.31999999999993634,5.309999999999945,0,False,True,18
84,5e9e23f67266611ed1219178,864.04,869.46,Yeah. So you you still do like a pretty normal work day though because you said you go for a walk at five.,right?,1,5e3d91a08dfa83000c9f4d36,864.74,865.06,1.490000000000009,5.420000000000073,0,False,False,23
85,5e3d91a08dfa83000c9f4d36,868.94,913.86,"Yeah so we do pretty much good. Um I mean my work was always the way that it works was like I had flexible hours as long as I put in like eight hours per day. It doesn't matter when I do it. So you know if there is something that I wanted to do during the day, I could like okay just take off for like an hour or so, have lunch with friends or um and then just pick up that additional hour later on in the evening or um or over the weekend in some way. So as long as you did the work, it didn't really matter when you did it in some way. So I like that kind of flexibility. Um",Yeah.,1,5e9e23f67266611ed1219178,876.94,877.14,-0.5199999999999818,44.91999999999996,0,False,True,128
86,5e9e23f67266611ed1219178,913.64,914.15,Well,,0,,,,-0.22000000000002728,0.5099999999999909,0,False,True,1
87,5e3d91a08dfa83000c9f4d36,914.94,917.36,So are you in the grad program there then?,yeah.,1,5e9e23f67266611ed1219178,916.14,916.46,0.7900000000000773,2.419999999999959,1,True,False,9
88,5e9e23f67266611ed1219178,918.54,925.36,Yeah it's a doctoral program. I'm like in my third year I lose track of time. It's at least a five,Mhm.,1,5e3d91a08dfa83000c9f4d36,923.24,923.45,1.17999999999995,6.82000000000005,0,False,False,24
89,5e3d91a08dfa83000c9f4d36,925.24,925.46,Or,,0,,,,-0.12000000000000455,0.22000000000002728,0,False,True,1
90,5e9e23f67266611ed1219178,925.36,925.6,year,,0,,,,-0.10000000000002274,0.2400000000000091,0,False,True,1
91,5e3d91a08dfa83000c9f4d36,925.46,925.76,run?,,0,,,,-0.13999999999998636,0.2999999999999545,1,True,True,1
92,5e9e23f67266611ed1219178,925.6,930.36,program but it might take me six years especially now with COVID-19 because that's,,0,,,,-0.15999999999996817,4.759999999999991,0,False,True,15
93,5e3d91a08dfa83000c9f4d36,930.24,930.41,All,,0,,,,-0.12000000000000455,0.16999999999995907,0,False,True,1
94,5e9e23f67266611ed1219178,930.36,933.86,kind of interrupted some of my data collection. Yeah,right. Uh,2,5e3d91a08dfa83000c9f4d36,930.41,933.54,-0.049999999999954525,3.5,0,False,True,9
95,5e3d91a08dfa83000c9f4d36,933.55,934.79,"What can I ask, what",,0,,,,-0.3100000000000591,1.240000000000009,0,False,True,5
96,5e9e23f67266611ed1219178,934.74,935.08,so,,0,,,,-0.049999999999954525,0.34000000000003183,0,False,True,1
97,5e3d91a08dfa83000c9f4d36,934.79,935.44,kind of research,,0,,,,-0.2900000000000773,0.650000000000091,0,False,True,3
98,5e9e23f67266611ed1219178,935.09,935.96,we're we're over,,0,,,,-0.35000000000002274,0.8700000000000045,0,False,True,5
99,5e3d91a08dfa83000c9f4d36,935.44,936.06,do you do?,,0,,,,-0.5199999999999818,0.6199999999998909,1,True,True,3
100,5e9e23f67266611ed1219178,937.14,946.35,"I work with older adults um studying their memory and since they're highly at risk population, I can't really bring them into the lab. So",Yeah.,1,5e3d91a08dfa83000c9f4d36,945.24,945.74,1.080000000000041,9.210000000000036,0,False,False,27
101,5e3d91a08dfa83000c9f4d36,946.34,947.15,Whoa.,,0,,,,-0.009999999999990905,0.8099999999999454,0,False,True,1
102,5e9e23f67266611ed1219178,947.24,953.45,actually I started moving to try putting studies on prolific to see what that would be like.,Right. Yeah.,2,5e3d91a08dfa83000c9f4d36,950.04,953.23,0.09000000000003183,6.210000000000036,0,False,False,17
103,5e3d91a08dfa83000c9f4d36,953.24,958.26,"I was thinking like either that or like you could do zoom meetings with them, Would that not work do you need?",,0,,,,-0.21000000000003638,5.019999999999982,1,True,True,22
104,5e9e23f67266611ed1219178,959.74,980.09,"Yeah, I mean that's actually not even thought of that really. So we do like computerised tasks. So basically we show people like The picture of the face and then maybe 30 minutes later we asked them, did you see this face or something like that? I can probably that actually. So we could do a zoom meeting, will zoom in the older adults and",Mhm. Okay. Uh huh. Mhm.,4,5e3d91a08dfa83000c9f4d36,972.34,978.96,1.4800000000000182,20.350000000000023,1,False,False,66
105,5e3d91a08dfa83000c9f4d36,979.54,979.96,No.,,0,,,,-0.5500000000000682,0.42000000000007276,0,False,True,1
106,5e9e23f67266611ed1219178,980.1,984.75,"show them our faces and then I don't anyways, it's not a bad idea.",Yeah. Yeah.,2,5e3d91a08dfa83000c9f4d36,980.44,984.92,0.13999999999998636,4.649999999999977,0,False,False,16
107,5e3d91a08dfa83000c9f4d36,984.93,986.15,I mean if it's just pictures,,0,,,,0.17999999999994998,1.2200000000000273,0,False,False,7
108,5e9e23f67266611ed1219178,985.64,986.26,It's been.,,0,,,,-0.5099999999999909,0.6200000000000045,0,False,True,3
109,5e3d91a08dfa83000c9f4d36,986.15,991.66,"you could still like on the zoom, you could just share something with them and they would see the pictures too.",,0,,,,-0.11000000000001364,5.509999999999991,0,False,True,21
110,5e9e23f67266611ed1219178,992.74,1011.38,"Yeah, I think so. Yeah, we'll definitely have to consider something like this because even once, so campuses trying to resume in the fall and that happened and uh, it's a pretty big campus, so it probably won't happen. So this might be going on for a while",Okay. Oh yeah. Yeah.,4,5e3d91a08dfa83000c9f4d36,996.84,1006.57,1.080000000000041,18.639999999999986,0,False,False,51
111,5e3d91a08dfa83000c9f4d36,1010.74,1011.69,I mean even,,0,,,,-0.6399999999999864,0.9500000000000455,0,False,True,3
112,5e9e23f67266611ed1219178,1011.39,1011.91,to like,,0,,,,-0.3000000000000682,0.5199999999999818,0,False,True,2
113,5e3d91a08dfa83000c9f4d36,1011.7,1012.15,though,,0,,,,-0.2099999999999227,0.4499999999999318,0,False,True,1
114,5e9e23f67266611ed1219178,1011.92,1013.05,the least. Thank,,0,,,,-0.2300000000000182,1.1299999999999955,0,False,True,3
115,5e3d91a08dfa83000c9f4d36,1012.84,1013.17,I,,0,,,,-0.2099999999999227,0.32999999999992724,0,False,True,1
116,5e9e23f67266611ed1219178,1013.06,1013.35,you.,,0,,,,-0.11000000000001364,0.2900000000000773,0,False,True,1
117,5e3d91a08dfa83000c9f4d36,1013.17,1025.95,"think random built or at least from what I know they're doing is that they might not have students, but they might have staff who might come back in. So if your staff you might be still okay. Ah",,0,,,,-0.18000000000006366,12.780000000000086,0,False,True,40
118,5e9e23f67266611ed1219178,1026.54,1028.07,"Yeah, I'm in a very gray",,0,,,,0.5899999999999181,1.5299999999999727,0,False,False,7
119,5e3d91a08dfa83000c9f4d36,1027.94,1028.59,So,,0,,,,-0.12999999999988177,0.6499999999998636,0,False,True,1
120,5e9e23f67266611ed1219178,1028.07,1030.72,area so I'm both a student but I also,um,1,5e3d91a08dfa83000c9f4d36,1028.6,1028.95,-0.5199999999999818,2.650000000000091,0,False,True,10
121,5e3d91a08dfa83000c9f4d36,1030.54,1030.77,"Well,",,0,,,,-0.18000000000006366,0.2300000000000182,0,False,True,1
122,5e9e23f67266611ed1219178,1030.72,1038.26,teach classes and it's like Brett students are have only recently been recognized as like,yeah. Yeah.,2,5e3d91a08dfa83000c9f4d36,1031.84,1034.04,-0.049999999999954525,7.539999999999964,0,False,True,16
123,5e3d91a08dfa83000c9f4d36,1038.34,1040.73,"Staff. Yeah. Oh,",a union,1,5e9e23f67266611ed1219178,1039.24,1040.19,0.07999999999992724,2.3900000000001,0,False,False,3
124,5e9e23f67266611ed1219178,1040.2,1046.95,and stuff. Really gray area and several. All right.,okay. Yeah. Yeah.,3,5e3d91a08dfa83000c9f4d36,1040.74,1045.06,-0.5299999999999727,6.75,0,False,True,9
125,5e3d91a08dfa83000c9f4d36,1046.64,1052.34,"At Wisconsin, I went to school at Wisconsin's and in the and Madison. Yeah.",Yeah.,1,5e9e23f67266611ed1219178,1050.64,1051.22,-0.30999999999994543,5.699999999999818,0,False,True,15
126,5e9e23f67266611ed1219178,1052.94,1054.17,Well campus.,,0,,,,0.6000000000001364,1.2300000000000182,0,False,False,2
127,5e3d91a08dfa83000c9f4d36,1053.84,1080.76,"They had a union until like it was broken down I guess in some way because the scott walker coming back as our governor, he basically did was break down all the unions in the state. Uh So we used to have like a lot of bargaining power and so they would recognize us as staff as even though we were just teaching assistants or research assistance. Um",Mm mm.,2,5e9e23f67266611ed1219178,1060.84,1071.55,-0.3300000000001546,26.920000000000073,0,False,True,68
128,5e9e23f67266611ed1219178,1081.34,1090.46,Yeah. Recently how it's happened here is that we have a lot more bargaining power because I think our union was only formally recognized like two or maybe three years ago.,"Yeah. Yeah,",2,5e3d91a08dfa83000c9f4d36,1088.04,1090.93,0.5799999999999272,9.120000000000118,0,False,False,32
129,5e3d91a08dfa83000c9f4d36,1090.94,1093.66,but that's good. So where are you originally from?,,0,,,,0.4800000000000182,2.7200000000000273,1,True,False,10
130,5e9e23f67266611ed1219178,1095.04,1122.46,"Um Mississippi actually, so about an hour outside of New Orleans and the coast of Mississippi I think I don't have a southern accent but that's how I'm familiar with Nashville actually. So I went to I did my undergraduate studies at the University of Mississippi which is an Oxford which is about an hour south of Tennessee. It's very near Memphis actually if you turn it to Memphis it's worth checking out but it's nowhere near as nice as Nashville.",Okay. Right. Okay. Okay. Yeah.,5,5e3d91a08dfa83000c9f4d36,1101.44,1122.06,1.3799999999998818,27.420000000000073,0,False,False,87
131,5e3d91a08dfa83000c9f4d36,1122.07,1156.04,I have friends who lived there in Memphis. Um And so I've been there a couple of times to visit them actually for their running. Um But yeah it's just like. Tennessee is just weird because it's not connected in any way or form and we don't drive because we lived in D. C. We don't have a car and we just never growth. Um And so we don't have a car. And so it just feels like the only way we could actually get to Memphis was fly. It was like a fly,Yeah,1,5e9e23f67266611ed1219178,1144.44,1144.85,-0.39000000000010004,33.97000000000003,0,False,True,100
132,5e9e23f67266611ed1219178,1155.44,1155.95,strap.,,0,,,,-0.599999999999909,0.5099999999999909,0,False,True,1
133,5e3d91a08dfa83000c9f4d36,1156.05,1158.77,then might as well go somewhere.,,0,,,,0.09999999999990905,2.7200000000000273,0,False,False,6
134,5e9e23f67266611ed1219178,1159.24,1166.85,Yeah you're flying or something like it. We were a three hour drive so I can only imagine it must be like a 30 minute flight.,Yeah. Yeah,2,5e3d91a08dfa83000c9f4d36,1160.14,1166.64,0.4700000000000273,7.6099999999999,0,False,False,27
135,5e3d91a08dfa83000c9f4d36,1166.65,1186.95,it's not a long flight but like I tried to like because my friends they came here and they were like oh you should come visit us. And so I was like trying to like look for ways to get to Memphis and The only way was through like greyhound but like it took 12 hours and I was like,,0,,,,-0.1999999999998181,20.299999999999955,0,False,True,61
